text,label
"I love the Chuckit brand and the orange rubber balls are my dog's favorite so I thought for sure he'd love this one too. I'm not positive but I think it might be a tiny bit harder than the orange ones? Why am I rating a 4 when my dog doesn't like it? It's still a good, durable toy and I'm sure lots of other dogs would love it. My dog is obviously just a spoiled brat lol :)",1
The light shines bright and works like a charm to brighten up a dark room.,1
"This was on my hubby's xmas gift list.  He just loves it and uses it every day.  It is sturdy, attractive and easy to use.  My only problem with it is that we got the peppercorns long before the pepper mill arrived.",1
"They fit as expected, well ventilated for summer walks/runs, and I don't get blisters while wearing them. I have a hard step and I'm very active...have tried several different ""top-of-the-line"" well known brands, and have now settled on these as my go-to.",1
"It keeps our 3 month old GSD pup in a safe place, but he was able to bend the wires with his teeth.",1
This one was good. It had a lot going on but it was good still. I can't wait until the next book.,1
Great flip flop!  Ive had 4 pair and talked my wife into trying them this year and she loves them,1
This game is great.  Sometimes it takes longer than Monopoly though.,1
"September 30, 2017
Seller change your description of item this particular item is made for little-dogs not big ones. i just got mine today and my shorty-bull 44lbs broke it by one tug-pulled not even the lock held her strength. Therefore picture is much more deceiving and not what to expect when it arrives,  too small, narrow cording, cheaply made.",1
"Tin was awesome and looked Awesome, the cards were almost all trash for my deck. The price is worth it, but a warning that you might not get what you're after besides the cover card.",1
"I used to use a $1000 Lamello biscuit joiner when I worked in a cabinet shop. The dealt works amazingly well for how much it costs. I'm not saying it's as good as the Lamello, but its hard to tell the difference. This thing is accurate, easy to use, and I love the rack and pinion adjustment.",1
"The immersion blender itself is quite nice.  I like the adjustable speed - you can use a lower speed when blending in a smaller vessel.  But the accessories are terrible.  My plastic beaker leaks.  I know - hard to imagine a plastic beaker leaking, but sure enough this one drips out the bottom.  And the chopper attachment has no bearings there so it makes a shrieking sound when it runs.  I suppose it'll probably be quieter if you chop oily foods, but i was mixing dry ingredients.  I was actually trying to grind spices and found the blade too dull for that.  Probably not what it's meant for, so i can't blame the tool for that one.",1
You did it again Rhonda. I loved Chris and Kate in this sequel. And those Garrison females are something else. I hope we get to see if Chris wins an Oscar and if they ever get a chance to start that family they want. Keep them coming.,1
"I'm 5'9"" and 145lbs. The small fit me around the waist but they were too short. I wish these came in a longer pant size. The waist on the top was slightly boxy, and the fabric was slightly stiff - these issues would probably get better with washing. I like how there are so many pockets and the gathered waist in the back seems nice and secure so your pants won't fall down when you bend over.",1
"I Was looking for some free games to play.  I don't like it, it's more of a waste of time, than anything.",1
"I really loved this really great story.  I could not put the book down till I finished reading the whole wonderful story.
Thank you so very much for writing this wonderful story.",1
"<div id=""video-block-R3UOCM6EJJF7JV"" class=""a-section a-spacing-small a-spacing-top-mini video-block""></div><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/C1wSU7JYfuS.mp4"" class=""video-url""><input type=""hidden"" name="""" value=""https://images-na.ssl-images-amazon.com/images/I/01cYIhjRe2S.png"" class=""video-slate-img-url"">&nbsp;This is a review of the U&X cycling gloves. I was provided with a free sample for evaluation,

These are fairly priced cycling gloves that don't skimp on workmanship or comfort. I used the sizing chart and measuered my palm size as instructed. It indicated that size Large would be my size so that's what I ordered. They fit perfectly.

These are a 3-panel design and made of a microfiber suede material in combination with EVA padding and a stretch nylon. I find them to be really comfortable, particularly around the top of the glove. Some gloves I've used can be irritating around my wrist either because they go up to high on the wrist or because the material is a little stiff or abrasive. These were just great in that regard, not stiff or abrasive, not too high... just right. The velcro closure was also not too excessively long or too skinny, it was just right.

There is nice patch of microfiber on the thumb for wiping sweat off your face and small tabs on two of the fingers enable you to pull these off your hands more easily.

Not too  much padding but just the right amount for me, The padding is not gel, like many gloves, buy EVA foam. I hope that it holds up with repeated use... most of my gloves have used gel so I'm not sure what to expect from the EVA foam.

Overall I'm impressed with these. The price is fair and I feel these gloves can compete well with more expensive, better known brands.",1
This was really a waste of money.  The old rabbit ears and converter worked better than this did.  Not happy.,1
My daughter has been watching the Supernatural series from the very start and was missing the seventh season. I bought it for her as a black Friday deal so it was super cheap and it arrived in record time. She loves it! I recommend it to anyone who loves Supernatural.,1
"This thing works great scares the crap out of poor cat but keeps her from trying to catch baseballs on my 70"" TV screen",1
Supposedly sticky. Not so - makes me slide all over the yoga studio floor.,1
"Ms. Hamilton continues to raise the bar in her latest, book 2 of the Highland Gardens time travel highland romance series, that is believable and history rich. It is filled with intrigue, finding love, and commitment to family. Finn is a high-powered modern rich man who longs for true love and a family like his cousin Laurie. He character is developed in such a matter that one has empathy and understanding that money and hotness doesnt always bring you happiness but more often loneliness and uncertainty as to who are your true friends and what true love is. Wow I love Elspeth, she is a strong woman but due to the era she was born and family duty puts love before family. Her character is truly thought provoking and though you want to scream don't take that from your fianc&eacute; we truly understand what the mens beliefs about women were back then compared to today. From my viewpoint there weren't any strong secondary characters but Caitrina and Douglas seemed to deserve a story. So for now I am waiting impatiently for book 3 of this series Just Wait For Me, A Highland Gardens Novel. To see the full review visit my blog: sportochicksmusings. blogspot.",1
"loved the scissors style tool, the tweezers and the bulb syringe.  The yellow tool (pictured on the left hand side) was pretty cool, BUT it broke the first day of use.  The quality of that tool was not as good as the other three.",1
"This was an excellent book. It introduces new and useful information (& conceptualizes older information) about a topic that is increasingly influencing human beings, and other animals. A bit scary, but inevitable.",1
Good Red/Green Dot scope. The dot itself can block out small targets at a distance but is generally good to 100 yards or so. Well worth the money.,1
"This really isn't even the same tool as the 2-ton cable puller.  I mean it is, but this thing is MASSIVE.  It weighs about 35 pounds and looks able to pull a house over.  The thing is so big it's almost difficult to work with.  You need to be rather strong to get it moved around set up even before you begin cranking.

This is very well made, of exceptional quality, and amazingly strong.  Made right here in the good old USA.  You can buy this thing, use the tar out of it, and give it to your grown child someday and he can then give it to his kid some day.  Really, it's that well made.  I just wish the manual did a little better job of indicating lubrication points.  Perhaps if it had a picture with arrows indicating spots to lubricate.",1
"While these are a little pricey, they are a great way to store all of those million little lego parts from Hero Factory sets.  The added bonus is these huge legos are actually toys themselves because they can be stacked just like the little legos.  Plus, they look great in a playroom!",1
Bought them for my daughter who loves Toms. They fit perfectly.,1
"Used the dress to do a 1920s inspired photoshoot. Dress fit the model as expected and seemed very durable for a 'costume' dress. The fringe and sequins held up well during the photoshoot. The fringe flowed really well while the model was dancing and moving making for some really great action shots. This would be an acceptable dress to wear out to any masquerade or 1920s themed event or as a halloween costume. The sequin trim in the neckline felt a little cheap, but from a distance or in photos it looks great!",1
its a compact bag. if you want carry more things. its better you bought bigger one. its tight fit bag. if you want to buy bag for only camera its a good one.,1
"This bacon cooking product is much more efficient than a previous, different style of bacon/microwave cooker. It is less messy with only one paper towel draped across the top. You can see how the bacon is cooking and either shorten the cooking time or lengthen it to have bacon just the way you like it or need it. Sometimes we need partially cooked bacon to use in recipes where it needs to be flexible for incorporation with other food, and then cooked to completion. This product perfectly satisfies that need. I highly recommend this product for anyone who uses/enjoys perfect bacon.",1
"This has been a nice little grill for making family breakfast. I like that it is none stick and has the cooling boundary around it. Bacon takes a while to cook on it but pancakes and eggs are fast. Decent to clean, wish it was dish washer safe. Over all very happy with it.",1
"My Boston Terrier has MegaEsophogus which causes regurgitation of food eaten hours earlier.  It's a must that I have a harness that falls below the throat while walking him as this exacerbates his condition.  With this ""Step-in"" harness, it sits low on his chest yet does a good job of holding him back.  Putting the harness on can be a bit of a challenge but I've figured that out rather quickly.  There is a bit of stretch after a month or 2 of use but not enough to make the harness useless.  And you can tighten it if you need to. All in all I am very pleased.",1
"Too small for anything useful.  I wanted to use one to cover the camera on my computers but they're too small! I'm sorry I bought them, but since they were so cheap,  I won't bother to return them.",1
"This is not a professional grade yoga mat, but it's perfect for beginners. It seems like it would eventually start shredding after a lot of use, but still a very nice yoga mat.",1
"We gave this to our 3 year old nephew for Christmas and he loved it.  He carried Caillou around with him during most of our visit.  As for durability, only time will tell.  But so far so good.  Caillou still has all his limbs!",1
"This video contains some interesting and mostly valuable material. The first section which introduces the viewer to extreme violence is not for children. There are a number of beheadings and the Columbine rampage. There is material I'd use in training, specifically Columbine. I asked a couple experienced officers to give me an opinion of the intro and even guys who've set a lot of autopsies found the beheadings disturbing. I think quite a few people might not get through the intro to the actual material. Howe knows what he's talking about and is well worth listening to and considering his points.",1
I assumed purchasing this light that for the price it would burn out immediately.  Not only has that not happened but I have owned it for over a year now and it is as good as new.  Buy with confidence.,1
"came soon after i ordered it , and worked great",1
Loved this story. It was hard to put the book down.,1
Does what it is suppose to do. Hot water in a flash,1
"This was an illuminating biography of a real boundary breaker.  Francis Perkins, whose politics leaned a bit further left than I personally stand, was nevertheless a thoroughly impressive female leader in a setting where outright hostility and malevolence based on gender alone was not only accepted but seemingly encouraged.  Ms. Perkins' sublime way of sidestepping blustering male counterparts and outwitting (and outworking) male adversaries whilst earning stolid loyalty and respect from open-minded men of the day remain admirable and shocking to a woman born in the late 20th century.  This is a great read!",1
"Just received today--another great one from Ina. My wife has many of these books. Each has go-to recipes, and this is no exception.",1
"Buy it for keeping in touch with my relatives inside large shopping centers when I am travelling, it works just fine!",1
"recieved free for honest review

60kg for medium sized dogs
retractable dog leash. Made of environmentally protection material TPE. ABS has a nice rubber grasp that is easy to hold and your hand does not slip off.
you press down on the black button to lock  and release to let it go. 4 meter cord.
the light takes three triple a batteries ( you have to provide those)
the light is very bright which I love. I live in the country so it is dark at night to take out the dog it is nice to have a built in light I do not have to search for. you can also take the light off if you want and hold it in your hand. I like to leave it as one piece so I don't lose it.
really well made hard durable plastic and the end of the leash has light reflector so you can be seen in the dark by cars.
I like this one very much and my pomerian who is three pounds can use it just fine.",1
"If they are shipped right they are supposed to be firm blocks that's easily crumbled into powdery flaky smell so good goodness for the cats (it appeals to my sense of smell and I HATE the smell of any wet can food)

I have no idea why people don't bother to just crumble it the way I do is just squeeze it firmly and add water and nutritional yeast (for the one cat with on/off diarrhea) and just give it a good stir. It takes less than a minute tops to be throughly mixed and water is absorbed. The cats do like it dry too but I rather have water in it to give them more moisture in their diet as they eat Orijen dry cat food. I also give them Stella and Chewys freeze dried food added into the mix some days as they eat that for treats.

My bengal is the picky eater the American Bobtail is the one with sensitive tummy and the sole reason why I brought a trail sized bag to test run it to give her supplements and she likes it as well as the Bengal so cant go wrong with this product but I strongly suggest you to purchase the trail size to test run it. Just crumble it its so easy to squeeze it and seeing it just flake away. I like the ease of grabbing a firm block instead of a messy thing.",1
"To date, I have read Nikki's Secret, Text Message and Scrapping the Bone and I have to tell you, William Malmborg delivers. His stories are not for meek, but they are not so far out there that people will be offended or put off by reading them. What I love about Malmborg's work is that it is a little racey, a little raunchy and a whole lot of fun. The story lines flow. Once you start reading, you cannot stop. It's like opening up a huge bag of Dorito's and saying ""I'll just have a few"". Can't do it. You dive into one of his books and you will be reading until 4 am just to see what the heck Nikki's Secret is, or how is Mallory going to walk into that men's bathroom and do that thing? You just have to find out. Each book is a decadent pleasure, a pure delight that you can sink your teeth into and get lost in the process. Read this guy; if you like raunchy, sexy, a little crazy and a fabulous story.",1
